molecule_chembl_id,canonical_smiles,STATUS,MW,LogP,NumHDonors,NumHAcceptors,pIC50
CHEMBL4529398,CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NCCN4CCOCC4)cc3OCCO)nc2N1C1CCCC1,active,567.6910000000001,2.1573,3.0,10.0,7.747146969020107
CHEMBL4449123,CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NCCN(C)C)cc3OCCO)nc2N1C1CCCC1,active,525.6540000000003,2.3866999999999994,3.0,9.0,7.419987887470576
CHEMBL4473297,CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCCC4)cc3OCCO)nc2N1C(C)C,active,496.61200000000036,3.233500000000002,3.0,8.0,6.898596649444669
CHEMBL4449490,CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OCCO)nc2N1C(C)C,active,525.6540000000003,2.3850999999999996,3.0,9.0,6.907279355315901
CHEMBL4469319,CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCOCC4)cc3OCCO)nc2N1C(C)C,active,512.6110000000003,2.4699,3.0,9.0,6.752026733638194
CHEMBL4459892,CC[C@@H]1C(=O)N(C)c2cnc(Nc3cc(F)c(C(=O)NC4CCN(C)CC4)cc3OCCO)nc2N1C1CCCC1,active,569.6820000000001,3.0584000000000007,3.0,9.0,8.446116973356126
CHEMBL4441121,CC[C@@H]1C(=O)N(C)c2cnc(Nc3cc(F)c(C(=O)NC4CCOCC4)cc3OCCO)nc2N1C1CCCC1,active,556.6390000000001,3.143200000000001,3.0,9.0,8.289036881004725
CHEMBL4456400,CC[C@@H]1C(=O)N(C)c2cnc(Nc3cc(F)c(C(=O)NC)cc3OCCO)nc2N1C1CCCC1,active,486.54800000000034,2.5939999999999994,3.0,8.0,8.001304841688345
CHEMBL4570557,CCNC(=O)c1cc(OCCO)c(Nc2ncc3c(n2)N(C2CCCC2)[C@H](CC)C(=O)N3C)cc1F,active,500.57500000000033,2.9841000000000015,3.0,8.0,8.097453220686008
CHEMBL4457656,CC[C@@H]1C(=O)N(C)c2cnc(Nc3cc(F)c(C(=O)NC(C)C)cc3OCCO)nc2N1C1CCCC1,active,514.6020000000003,3.372600000000002,3.0,8.0,8.142667503568731
CHEMBL4458460,CC[C@@H]1C(=O)N(C)c2cnc(Nc3cc(F)c(C(=O)NC4CCCC4)cc3OCCO)nc2N1C1CCCC1,active,540.6400000000002,3.906800000000003,3.0,8.0,8.410050398674292
CHEMBL4447495,CC[C@@H]1C(=O)N(C)c2cnc(Nc3cc(F)c(C(=O)NCCN4CCN(C)CC4)cc3OCCO)nc2N1C1CCCC1,active,598.724,2.2116000000000007,3.0,10.0,7.992679047077256
CHEMBL4573833,CC[C@@H]1C(=O)N(C)c2cnc(Nc3cc(F)c(C(=O)NCCN4CCOCC4)cc3OCCO)nc2N1C1CCCC1,active,585.6810000000002,2.2964,3.0,10.0,7.698970004336019
CHEMBL4515755,CC[C@@H]1C(=O)N(C)c2cnc(Nc3cc(F)c(C(=O)NCCN(C)C)cc3OCCO)nc2N1C1CCCC1,active,543.6440000000001,2.5258000000000003,3.0,9.0,6.896880746454286
CHEMBL4442768,CC[C@@H]1C(=O)N(C)c2cnc(Nc3cc(F)c(C(=O)NC4CCN(C)CC4)cc3OCCO)nc2N1C(C)C,active,543.6440000000003,2.5242000000000004,3.0,9.0,7.572351628813068
CHEMBL4541823,CC[C@@H]1C(=O)N(C)c2cnc(Nc3cc(F)c(C(=O)NC4CCOCC4)cc3OCCO)nc2N1C(C)C,active,530.6010000000003,2.609,3.0,9.0,7.2789316982028405
CHEMBL4465062,CCC1C(=O)N(C)c2cnc(Nc3cc(F)c(C(=O)NC4CCCC4)cc3OCCO)nc2N1C1CCCC1,active,540.6400000000002,3.906800000000003,3.0,8.0,8.137868620686962
CHEMBL4569508,O=C(NCC(F)(F)F)c1cc(-c2cnn3cc(-c4ccc(OCCN5CCCCC5)cc4)cnc23)cs1,inactive,529.5880000000004,5.2816000000000045,1.0,7.0,4.259637310505756
CHEMBL4550702,Cn1cc(-c2cnc3c(-c4csc(C(=O)NCC(F)(F)F)c4)cnn3c2)cn1,inactive,406.39300000000003,3.150400000000001,1.0,7.0,4.0
