molecule_chembl_id,canonical_smiles,value,STATUS,MW,LogP,NumHDonors,NumHAcceptors
CHEMBL4529398,CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NCCN4CCOCC4)cc3OCCO)nc2N1C1CCCC1,17.9,active,567.6910000000001,2.1573,3.0,10.0
CHEMBL4449123,CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NCCN(C)C)cc3OCCO)nc2N1C1CCCC1,38.02,active,525.6540000000003,2.3866999999999994,3.0,9.0
CHEMBL4473297,CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCCC4)cc3OCCO)nc2N1C(C)C,126.3,active,496.61200000000036,3.233500000000002,3.0,8.0
CHEMBL4449490,CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OCCO)nc2N1C(C)C,123.8,active,525.6540000000003,2.3850999999999996,3.0,9.0
CHEMBL4469319,CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCOCC4)cc3OCCO)nc2N1C(C)C,177.0,active,512.6110000000003,2.4699,3.0,9.0
CHEMBL4459892,CC[C@@H]1C(=O)N(C)c2cnc(Nc3cc(F)c(C(=O)NC4CCN(C)CC4)cc3OCCO)nc2N1C1CCCC1,3.58,active,569.6820000000001,3.0584000000000007,3.0,9.0
CHEMBL4441121,CC[C@@H]1C(=O)N(C)c2cnc(Nc3cc(F)c(C(=O)NC4CCOCC4)cc3OCCO)nc2N1C1CCCC1,5.14,active,556.6390000000001,3.143200000000001,3.0,9.0
CHEMBL4456400,CC[C@@H]1C(=O)N(C)c2cnc(Nc3cc(F)c(C(=O)NC)cc3OCCO)nc2N1C1CCCC1,9.97,active,486.54800000000034,2.5939999999999994,3.0,8.0
CHEMBL4570557,CCNC(=O)c1cc(OCCO)c(Nc2ncc3c(n2)N(C2CCCC2)[C@H](CC)C(=O)N3C)cc1F,7.99,active,500.57500000000033,2.9841000000000015,3.0,8.0
CHEMBL4457656,CC[C@@H]1C(=O)N(C)c2cnc(Nc3cc(F)c(C(=O)NC(C)C)cc3OCCO)nc2N1C1CCCC1,7.2,active,514.6020000000003,3.372600000000002,3.0,8.0
CHEMBL4458460,CC[C@@H]1C(=O)N(C)c2cnc(Nc3cc(F)c(C(=O)NC4CCCC4)cc3OCCO)nc2N1C1CCCC1,3.89,active,540.6400000000002,3.906800000000003,3.0,8.0
CHEMBL4447495,CC[C@@H]1C(=O)N(C)c2cnc(Nc3cc(F)c(C(=O)NCCN4CCN(C)CC4)cc3OCCO)nc2N1C1CCCC1,10.17,active,598.724,2.2116000000000007,3.0,10.0
CHEMBL4573833,CC[C@@H]1C(=O)N(C)c2cnc(Nc3cc(F)c(C(=O)NCCN4CCOCC4)cc3OCCO)nc2N1C1CCCC1,20.0,active,585.6810000000002,2.2964,3.0,10.0
CHEMBL4515755,CC[C@@H]1C(=O)N(C)c2cnc(Nc3cc(F)c(C(=O)NCCN(C)C)cc3OCCO)nc2N1C1CCCC1,126.8,active,543.6440000000001,2.5258000000000003,3.0,9.0
CHEMBL4442768,CC[C@@H]1C(=O)N(C)c2cnc(Nc3cc(F)c(C(=O)NC4CCN(C)CC4)cc3OCCO)nc2N1C(C)C,26.77,active,543.6440000000003,2.5242000000000004,3.0,9.0
CHEMBL4541823,CC[C@@H]1C(=O)N(C)c2cnc(Nc3cc(F)c(C(=O)NC4CCOCC4)cc3OCCO)nc2N1C(C)C,52.61,active,530.6010000000003,2.609,3.0,9.0
CHEMBL4465062,CCC1C(=O)N(C)c2cnc(Nc3cc(F)c(C(=O)NC4CCCC4)cc3OCCO)nc2N1C1CCCC1,7.28,active,540.6400000000002,3.906800000000003,3.0,8.0
CHEMBL4569508,O=C(NCC(F)(F)F)c1cc(-c2cnn3cc(-c4ccc(OCCN5CCCCC5)cc4)cnc23)cs1,55000.0,inactive,529.5880000000004,5.2816000000000045,1.0,7.0
CHEMBL4550702,Cn1cc(-c2cnc3c(-c4csc(C(=O)NCC(F)(F)F)c4)cnn3c2)cn1,100000.0,inactive,406.39300000000003,3.150400000000001,1.0,7.0
CHEMBL4568087,Cn1cc(-c2cnc3c(-c4csc(C(=O)N[C@@H]5CCCC[C@@H]5N)c4)cnn3c2)cn1,10000.0,inactive,421.5300000000002,2.8580000000000005,2.0,8.0
CHEMBL4552628,Cc1sc(C(=O)N[C@@H]2[C@H](N)CCCC2(F)F)cc1-c1cnn2cc(Cl)cnc12,100000.0,inactive,425.89200000000005,3.664520000000002,2.0,6.0
CHEMBL4634634,C[C@@H]1C[C@H]1C(=O)N1CCN(c2cnc(C#N)c(-c3cnn(C)c3)n2)C[C@H]1C,100000.0,inactive,365.4410000000001,1.4418799999999996,0.0,7.0
CHEMBL4761146,O=c1c2ccccc2n2c(=S)[nH]nc2n1CCc1ccccc1,4380.0,intermediate,322.39300000000003,2.9494900000000017,1.0,5.0
CHEMBL4760499,O=c1c2ccccc2n2c(=O)[nH]nc2n1CCc1ccccc1,50000.0,inactive,306.325,1.5801999999999998,1.0,5.0
CHEMBL4788810,Nc1nnc2n(CCc3ccccc3)c(=O)c3cc(F)ccc3n12,50000.0,inactive,323.3310000000001,2.0081999999999995,1.0,6.0
CHEMBL4748102,Cc1nnc2n(CCc3ccccc3)c(=O)c3cc(F)ccc3n12,50000.0,inactive,322.3430000000001,2.734420000000001,0.0,5.0
CHEMBL4797819,O=c1c2cc(F)ccc2n2cnnc2n1CCc1ccccc1,50000.0,inactive,308.316,2.426,0.0,5.0
CHEMBL4764923,CSc1nnc2n(CCc3ccccc3)c(=O)c3ccccc3n12,50000.0,inactive,336.4200000000001,3.0088000000000017,0.0,6.0
CHEMBL4754533,CCn1c(=O)c2ccccc2n2c(=S)[nH]nc12,1490.0,intermediate,246.295,1.7266899999999996,1.0,5.0
CHEMBL1396239,CCCn1c(=O)c2ccccc2n2c(S)nnc12,1030.0,intermediate,260.322,1.7428999999999997,1.0,6.0
CHEMBL1478489,C=CCn1c(=O)c2ccccc2n2c(S)nnc12,1310.0,intermediate,258.30600000000004,1.5188999999999997,1.0,6.0
CHEMBL1310492,CCCCn1c(=O)c2ccccc2n2c(S)nnc12,1030.0,intermediate,274.34900000000005,2.1330000000000005,1.0,6.0
CHEMBL1412746,CCCCCn1c(=O)c2ccccc2n2c(S)nnc12,1970.0,intermediate,288.37600000000003,2.523100000000001,1.0,6.0
CHEMBL1537130,CC(C)CCn1c(=O)c2ccccc2n2c(S)nnc12,1730.0,intermediate,288.37600000000003,2.379000000000001,1.0,6.0
CHEMBL4748147,CC(C)n1c(=O)c2ccccc2n2c(=S)[nH]nc12,1300.0,intermediate,260.322,2.2876899999999996,1.0,5.0
CHEMBL4798714,O=c1c2ccccc2n2c(=S)[nH]nc2n1CCC(F)(F)F,1250.0,intermediate,314.292,2.6591900000000006,1.0,5.0
CHEMBL1435590,COCCCn1c(=O)c2ccccc2n2c(S)nnc12,1750.0,intermediate,290.34800000000007,1.3694,1.0,7.0
CHEMBL1606561,CCOCCCn1c(=O)c2ccccc2n2c(S)nnc12,1680.0,intermediate,304.37500000000006,1.7595,1.0,7.0
CHEMBL4757529,CCC(C)NC(=O)CCn1c(=O)c2ccccc2n2c(=S)[nH]nc12,3230.0,intermediate,345.42800000000005,2.0115899999999995,2.0,6.0
CHEMBL4795383,CC(C)NC(=O)CCn1c(=O)c2ccccc2n2c(=S)[nH]nc12,3900.0,intermediate,331.401,1.6214899999999992,2.0,6.0
CHEMBL4760714,CC(C)CNC(=O)CCn1c(=O)c2ccccc2n2c(=S)[nH]nc12,2920.0,intermediate,345.428,1.869089999999999,2.0,6.0
CHEMBL1595610,Cc1cccc(-n2c(=O)c3ccccc3n3c(S)nnc23)c1C,1850.0,intermediate,322.3930000000001,2.9389400000000014,1.0,6.0
CHEMBL4781514,O=c1c2ccccc2n2c(=S)[nH]nc2n1Cc1ccc(F)cc1,3540.0,intermediate,326.356,2.894190000000001,1.0,5.0
CHEMBL4745057,CCCn1c(=O)c2ccccc2n2c(=S)n(CN(C)C3CC3)nc12,1630.0,intermediate,343.45600000000013,2.641890000000001,0.0,7.0
CHEMBL4797816,CCCN(C)Cn1nc2n(C)c(=O)c3ccccc3n2c1=S,1200.0,intermediate,317.41800000000006,2.0164899999999992,0.0,7.0
CHEMBL4785390,CCCN(C)Cn1nc2n(CCC)c(=O)c3ccccc3n2c1=S,1830.0,intermediate,345.47200000000004,2.8894900000000012,0.0,7.0
CHEMBL4778236,CCCn1c(=O)c2ccccc2n2c(=S)n(CN(CC)CC3CC3)nc12,1670.0,intermediate,371.5100000000002,3.2795900000000016,0.0,7.0
CHEMBL4777333,CCCn1c(=O)c2ccccc2n2c(=S)n(CC(=O)c3ccccc3)nc12,50000.0,inactive,378.4570000000001,3.473090000000002,0.0,7.0
CHEMBL4760240,O=c1c2cc(F)ccc2n2c(=S)[nH]nc2n1CCc1ccccc1,12920.0,inactive,340.3830000000001,3.088590000000001,1.0,5.0
CHEMBL4763203,O=c1c2cc(Br)ccc2n2c(=S)[nH]nc2n1CCc1ccccc1,14740.0,inactive,401.28900000000016,3.711990000000002,1.0,5.0
CHEMBL4740835,O=c1c2cc(I)ccc2n2c(=S)[nH]nc2n1CCc1ccccc1,30710.0,inactive,448.28900000000016,3.5540900000000013,1.0,5.0
CHEMBL4781557,Cc1ccc2c(c1)c(=O)n(CCc1ccccc1)c1n[nH]c(=S)n21,11290.0,inactive,336.42,3.2579100000000007,1.0,5.0
CHEMBL4790284,CC(=O)Nc1ccc2c(c1)c(=O)n(CCc1ccccc1)c1n[nH]c(=S)n21,2190.0,intermediate,379.445,2.907890000000001,2.0,6.0
